provcd,countyid,cid,age,health,minority,stateown,collective,private,foreign,formal,part_time,mwage_atax,bcollar,wcollar,service,week_whours,employ,familysize,BJ,TJ,HeB,ShX,NMG,LN,JN,HLJ,SH,JS,ZJ,AnH,FJ,JX,ShD,HeN,HuB,HuN,GuD,GuX,HaN,ChQ,SiCh,GuZ,YunN,XZ,ShaX,GS,QinH,NinX,XinJ,lnwage,experience,urban,gender,hukou,spouse,edu,military1,party1,evsmoke1,agri_job,gsubsidy,gsubsidy_amount,subsidy,lnsubsidy,lngsubsidy,employ_w,good_job
河南省,108,669008,27,2,0,0,0,1,0,0,1,4000,0,0,0,84,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,1,0,1,2,0,0,0,0,1,500,500,4,4,1,0
广东省,7774,,34,1,0,0,0,1,0,0,1,3700,1,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,18,,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
江苏省,924,381284,45,1,0,0,0,1,0,0,1,6000,1,0,0,46,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,1,1,0,1,0,0,0,0,0,1,850,850,4,4,1,0
河南省,108,210200,46,3,0,0,0,0,0,0,0,650,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,1,1,0,0,0,1,1,850,850,4,4,1,0
江苏省,953,454953,37,3,0,0,0,0,1,0,1,2200,0,0,0,40,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,1,1,3,0,0,0,0,1,1000,15000,7,4,1,0
上海市,92,265375,29,2,0,0,0,1,0,0,1,15000,0,0,0,40,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0
湖北省,9,103500,35,3,0,0,0,0,0,0,1,8000,0,0,0,84,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
广东省,117,213900,25,1,0,0,0,1,0,0,1,3500,1,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,1,2,0,0,0,0,1,300,300,3,3,1,0
湖南省,30,199444,42,4,0,0,0,0,0,0,1,20000,1,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,1,0,1,0,3,0,0,0,0,0,0,5,0,0,1,0
湖南省,32,927628,34,4,0,0,0,0,0,0,0,0,1,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
广东省,127,438969,44,3,0,0,0,0,0,0,0,6000,1,0,0,100,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,28,1,1,0,1,3,0,0,0,1,0,0,0,0,0,1,0
广东省,127,247117,38,4,0,0,0,0,1,0,1,12000,0,0,1,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,1,4,0,0,0,0,0,0,200000,10,0,1,0
广东省,2021,797107,27,3,0,0,0,1,0,0,1,3000,0,0,1,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0
广东省,2006,,26,3,0,0,0,0,1,0,1,5000,0,0,0,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
广东省,2006,940782,37,1,0,0,0,1,0,0,1,4500,1,0,0,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,21,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0
重庆市,20,108000,45,4,0,0,0,0,0,0,0,1000,0,0,1,98,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,29,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
西藏自治区,9193,,24,3,0,0,0,1,0,0,1,9000,1,0,0,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,8,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0
四川省,43,117600,27,1,0,0,0,0,0,0,1,700,0,0,0,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,11,0,0,0,1,0,0,1,1,1,0,0,1000,4,0,1,0
四川省,43,117600,29,2,0,0,0,0,0,0,0,500,1,0,0,49,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,13,0,1,0,1,0,0,1,1,1,0,0,1000,4,0,1,0
广东省,123,216300,39,3,0,0,0,1,0,0,0,12000,0,0,0,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,23,1,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0
贵州省,22,108600,20,3,0,0,0,1,0,0,0,5000,0,0,1,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0
贵州省,25,109700,37,3,0,0,0,1,0,0,1,4000,1,0,0,48,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,21,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
贵州省,25,109900,46,3,0,0,0,1,0,0,0,400,0,0,0,84,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,30,0,1,0,0,3,0,0,1,0,1,200,896,4,3,1,0
贵州省,26,795720,23,2,0,0,0,0,0,0,1,2000,0,0,0,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,7,1,0,0,1,4,0,0,0,1,0,0,1000,4,0,1,0
云南省,19,511271,23,1,0,0,0,0,0,0,0,550,0,0,0,70,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0
陕西省,77,,31,3,0,1,0,0,0,0,0,2000,0,1,0,20,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,15,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1
陕西省,77,,39,1,0,1,0,0,0,0,0,5000,0,0,0,48,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,23,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0
贵州省,23,795683,55,5,0,0,0,0,0,0,0,300,0,0,0,35,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,39,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
贵州省,23,795683,58,4,0,0,0,0,0,0,0,500,0,0,0,24,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,42,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
贵州省,23,795683,26,3,0,0,0,0,0,0,1,2000,0,1,0,84,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,10,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
贵州省,23,795683,27,3,0,0,0,0,0,0,0,6000,0,0,0,56,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,11,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0
甘肃省,135,220900,25,3,0,0,0,1,0,0,1,2000,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
贵州省,2551,,30,3,0,0,0,0,0,0,1,2000,0,0,0,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
甘肃省,2886,540808,36,3,0,0,0,1,0,0,1,4000,0,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,20,1,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0
山东省,66,126800,34,1,0,0,0,0,0,0,0,800,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
山东省,66,126800,36,3,0,0,0,0,0,0,0,15000,0,0,0,70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
江苏省,11,795858,32,2,0,0,0,1,0,0,1,8000,0,0,0,56,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
甘肃省,134,220600,43,3,0,0,0,0,0,0,1,2800,0,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,27,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0
云南省,2591,344255,32,5,0,0,0,0,0,0,0,400,0,0,0,80,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,16,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
云南省,2591,344255,32,3,0,0,0,0,0,0,0,1000,1,0,0,95,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,16,1,1,0,1,2,0,1,1,1,0,0,0,0,0,1,0
云南省,2625,414362,26,3,0,0,0,0,1,0,1,2300,1,0,0,40,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,10,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
云南省,2625,414362,28,3,0,0,0,0,0,0,1,2900,0,0,0,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0
天津市,79,132000,38,1,0,0,0,1,0,0,1,4000,1,0,0,48,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0
甘肃省,142,990945,31,2,0,0,0,0,0,0,0,5000,0,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,15,1,1,0,1,2,0,1,1,1,0,0,0,0,0,1,0
甘肃省,142,990945,27,3,0,0,0,0,0,0,0,1000,0,0,0,70,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
河北省,53,121600,31,2,0,0,0,1,0,0,1,10000,0,1,0,40,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
河北省,53,121600,31,3,0,1,0,0,0,0,1,10000,0,0,0,45,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,1,1,1,4,0,1,1,0,0,0,0,0,0,1,0
河北省,49,120000,31,1,0,0,0,1,0,0,1,1200,0,0,1,40,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,1,1,0,0,0,0,0,0,50000,8,0,1,0
河北省,363,202286,27,1,0,0,0,0,0,0,1,3000,0,0,0,84,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,1,1,1,2,0,1,1,0,0,0,0,0,0,1,0
河北省,363,202286,51,3,0,0,0,0,0,0,1,2000,1,0,0,70,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
河北省,363,202286,52,5,0,0,0,0,0,0,1,200,1,0,0,40,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
陕西省,8101,983761,31,3,0,0,0,1,0,0,1,4500,1,0,0,75,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,15,1,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0
甘肃省,134,220500,30,3,0,1,0,0,0,1,1,4300,0,1,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,1,0,1,1,4,0,0,0,0,0,0,1200,5,0,1,1
甘肃省,134,220500,34,5,0,1,0,0,0,1,1,3200,0,0,0,42,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,18,1,1,1,1,4,0,0,0,0,0,0,1200,5,0,1,0
辽宁省,156,755643,21,2,0,0,0,1,0,0,1,8000,1,0,0,50,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0
辽宁省,151,723099,39,5,0,0,0,1,0,0,1,5000,0,0,1,40,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,1,1,1,1,4,0,0,1,0,0,0,0,0,0,1,0
天津市,79,131700,39,3,0,0,0,0,0,0,1,5000,1,0,0,70,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
天津市,79,131700,43,1,0,0,0,0,0,0,1,2000,0,0,1,56,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
天津市,79,131700,38,5,0,1,0,0,0,0,1,3400,1,0,0,60,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,1,1,1,1,4,0,1,1,0,0,0,0,0,0,1,0
天津市,79,131700,54,2,0,1,0,0,0,0,1,5000,1,0,0,35,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,1,1,1,1,4,0,1,1,0,0,0,0,0,0,1,0
天津市,79,131700,45,3,0,1,0,0,0,0,1,4500,1,0,0,40,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
天津市,79,726269,37,3,0,1,0,0,0,0,1,3000,0,0,1,40,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
天津市,79,726269,38,4,0,1,0,0,0,0,1,2800,1,0,0,40,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,1,1,1,1,4,0,0,1,0,0,0,0,0,0,1,0
天津市,79,131700,41,3,0,1,0,0,0,1,1,5000,1,0,0,40,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,1,0,1,1,4,0,1,0,0,0,0,60000,9,0,1,0
天津市,79,131700,40,3,0,0,0,1,0,0,1,6000,1,0,0,40,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,1,1,1,1,4,0,1,1,0,0,0,60000,9,0,1,0
天津市,79,,38,3,0,1,0,0,0,0,1,10000,0,1,0,40,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1
天津市,79,796529,53,3,0,0,0,1,0,0,0,3000,1,0,0,30,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,1,1,1,1,4,0,0,1,0,0,0,50000,8,0,1,0
天津市,79,796529,54,3,0,0,0,1,0,0,0,2300,1,0,0,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,1,0,1,1,3,0,0,0,0,0,0,50000,8,0,1,0
天津市,79,131700,46,3,0,1,0,0,0,0,1,5500,0,1,0,22,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
天津市,79,131700,46,3,0,1,0,0,0,0,1,2800,1,0,0,35,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,1,1,1,1,4,0,0,1,0,0,0,0,0,0,1,0
天津市,79,131700,60,3,0,0,0,0,0,0,0,2700,1,0,0,42,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,1,0,1,1,2,0,0,0,0,0,0,60000,9,0,1,0
天津市,79,131700,37,5,0,0,0,0,0,0,0,1000,1,0,0,70,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,1,0,0,1,3,0,0,0,0,1,4800,4800,6,6,1,0
天津市,79,131700,41,3,0,0,0,0,0,0,0,2000,1,0,0,70,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
天津市,79,131700,46,2,0,0,0,0,0,0,0,8000,0,0,1,70,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
天津市,79,131800,47,3,0,0,0,0,0,0,1,20000,1,0,0,70,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
天津市,79,131800,52,3,0,1,0,0,0,0,1,2500,1,0,0,40,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
天津市,79,764373,48,3,0,1,0,0,0,0,1,8000,0,0,0,40,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
天津市,79,764373,51,3,0,0,0,1,0,0,0,4000,0,0,0,56,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0
天津市,79,131800,56,1,0,1,0,0,0,1,0,3500,0,0,1,40,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,1,1,1,1,2,0,0,1,0,0,0,18000,7,0,1,0
天津市,79,390138,38,3,0,1,0,0,0,0,1,8500,1,0,0,38,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,1,1,1,1,4,0,1,1,0,0,0,0,0,0,1,0
天津市,79,390138,40,3,0,1,0,0,0,0,1,7600,1,0,0,38,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
天津市,79,131800,43,3,0,0,0,1,0,0,1,2300,0,0,1,42,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,1,0,1,1,3,0,0,0,0,1,2000,2000,5,5,1,0
天津市,79,131800,39,2,0,1,0,0,0,0,0,3000,0,1,0,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,0,1,0,3,0,0,0,0,1,6000,6000,6,6,1,1
天津市,79,132000,36,2,0,0,0,1,0,0,1,3000,1,0,0,56,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
天津市,79,132000,31,3,0,1,0,0,0,0,1,5000,0,1,0,43,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1
天津市,79,132000,55,5,0,0,0,0,0,0,0,1000,0,0,0,70,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
天津市,79,132000,53,3,0,0,0,0,0,0,0,3000,1,0,0,12,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,1,0,1,3,0,1,1,1,0,0,0,0,0,1,0
天津市,79,132000,50,5,0,0,0,0,0,0,0,840,0,0,0,84,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,1,1,0,0,0,1,1,12000,12000,7,7,1,0
天津市,79,132000,51,5,0,0,0,0,0,0,0,800,1,0,0,35,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,1,0,1,0,0,0,1,1,1,12000,12000,7,7,1,0
天津市,79,132000,36,1,0,0,0,0,0,0,1,3000,1,0,0,70,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,1,2,0,0,0,0,0,0,36000,8,0,1,0
天津市,79,132000,37,3,0,0,0,0,0,0,0,6000,1,0,0,40,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,1,0,1,2,0,0,1,0,0,0,36000,8,0,1,0
天津市,79,132000,51,3,0,0,0,0,0,0,1,1667,0,0,0,70,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
天津市,79,132000,25,2,0,1,0,0,0,1,0,88833,0,0,0,30,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,1,0,0,2,0,0,1,1,0,0,1000,4,0,1,0
天津市,79,132000,60,1,0,0,0,0,0,0,0,833,0,0,0,17,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,0,0,1,0,0,0,0,1,0,0,1000,4,0,1,0
天津市,79,132000,58,3,0,0,0,0,0,0,0,833,0,0,0,56,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,0,1,0,1,2,0,0,0,1,0,0,1000,4,0,1,0
天津市,79,132000,44,2,0,0,0,0,0,0,0,1667,1,0,0,63,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,1,0,1,2,0,0,1,1,0,0,21000,7,0,1,0
天津市,79,132000,44,3,0,0,0,1,0,0,1,1500,0,0,0,40,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,0,1,2,0,0,0,0,0,0,21000,7,0,1,0
